ts,open,high,low,close
1788310620,4364.0,4365.7001953125,4363.0,4365.7001953125
1788310680,4365.60009765625,4366.89990234375,4365.10009765625,4365.89990234375
1788310740,4365.7998046875,4365.89990234375,4361.60009765625,4362.5
1788310800,4362.10009765625,4369.39990234375,4360.60009765625,4364.0
1788310860,4364.2001953125,4365.7998046875,4360.7001953125,4361.39990234375
1788310920,4361.7998046875,4363.2001953125,4353.2998046875,4359.39990234375
1788310980,4359.60009765625,4366.39990234375,4357.10009765625,4364.5
1788311040,4364.0,4367.2001953125,4358.60009765625,4359.0
1788311100,4358.2998046875,4358.60009765625,4350.10009765625,4352.2001953125
1788311160,4351.89990234375,4356.89990234375,4351.39990234375,4356.2998046875
1788311220,4356.2998046875,4359.2001953125,4356.2001953125,4357.89990234375
1788311280,4357.89990234375,4359.0,4353.7001953125,4355.7998046875
1788311340,4357.2001953125,4358.39990234375,4354.7998046875,4355.10009765625
1788311400,4355.39990234375,4362.2001953125,4355.0,4362.0
1788311460,4361.60009765625,4363.0,4360.2998046875,4362.5
1788311520,4361.10009765625,4365.89990234375,4360.39990234375,4365.2001953125
1788311580,4365.2998046875,4367.60009765625,4361.89990234375,4364.7001953125
1788311640,4365.5,4366.5,4363.10009765625,4363.2001953125
1788311700,4363.60009765625,4372.7001953125,4362.60009765625,4371.7001953125
1788311760,4371.2998046875,4373.5,4370.89990234375,4371.60009765625
1788311820,4371.7001953125,4372.60009765625,4369.7998046875,4370.0
1788311880,4370.0,4373.10009765625,4368.2001953125,4368.2001953125
1788311940,4368.2001953125,4368.39990234375,4364.60009765625,4367.39990234375
1788312000,4367.5,4368.89990234375,4367.39990234375,4368.5
1788312060,4368.0,4369.60009765625,4367.7998046875,4368.2001953125
1788312120,4368.0,4369.0,4366.7001953125,4366.89990234375
1788312180,4366.7001953125,4368.0,4365.89990234375,4368.0
1788312240,4368.0,4370.10009765625,4364.0,4368.7998046875
1788312300,4368.7998046875,4368.7998046875,4365.7998046875,4367.2001953125
1788312360,4367.60009765625,4371.5,4366.7001953125,4366.7998046875
1788312420,4366.7998046875,4366.89990234375,4363.0,4363.0
1788312480,4363.10009765625,4363.7001953125,4362.10009765625,4363.10009765625
1788312540,4363.10009765625,4365.2998046875,4363.10009765625,4364.0
1788312600,4364.2001953125,4365.10009765625,4361.7001953125,4362.7001953125
1788312660,4364.2998046875,4364.89990234375,4363.10009765625,4363.2001953125
1788312720,4363.2001953125,4363.2001953125,4359.5,4361.2998046875
1788312780,4360.39990234375,4360.7001953125,4356.2998046875,4356.89990234375
1788312840,4356.5,4356.7998046875,4351.7001953125,4356.10009765625
1788312900,4356.39990234375,4356.5,4354.7998046875,4355.39990234375
1788312960,4355.2001953125,4356.39990234375,4354.39990234375,4355.7001953125
1788313020,4355.2001953125,4356.0,4352.7998046875,4353.39990234375
1788313080,4353.89990234375,4354.0,4351.60009765625,4351.89990234375
1788313140,4351.7001953125,4356.7001953125,4351.7001953125,4354.39990234375
1788313200,4354.0,4356.5,4353.10009765625,4355.10009765625
1788313260,4354.89990234375,4355.89990234375,4354.5,4355.7001953125
1788313320,4355.89990234375,4357.39990234375,4354.60009765625,4355.39990234375
1788313380,4356.10009765625,4357.7001953125,4355.2998046875,4356.60009765625
1788313440,4356.39990234375,4356.39990234375,4353.7998046875,4355.39990234375
1788313500,4355.2001953125,4356.39990234375,4354.39990234375,4355.0
1788313560,4354.7001953125,4355.2001953125,4353.89990234375,4354.0
1788313620,4353.0,4353.0,4350.10009765625,4350.89990234375
1788313680,4351.2998046875,4353.7998046875,4350.7001953125,4353.2998046875
1788313740,4353.10009765625,4355.10009765625,4352.5,4352.5
1788313800,4352.39990234375,4352.39990234375,4351.0,4351.7998046875
1788313860,4351.60009765625,4351.60009765625,4343.60009765625,4343.7998046875
1788313920,4343.89990234375,4344.10009765625,4337.0,4343.7998046875
1788313980,4343.7001953125,4343.7998046875,4339.89990234375,4342.39990234375
1788314040,4342.39990234375,4345.0,4342.39990234375,4344.10009765625
1788314100,4344.0,4346.60009765625,4343.89990234375,4345.39990234375
1788314160,4344.60009765625,4344.60009765625,4340.2001953125,4340.7001953125
1788314220,4340.7998046875,4341.89990234375,4339.2998046875,4339.5
1788314280,4339.7998046875,4339.7998046875,4333.89990234375,4335.5
1788314340,4336.0,4338.7001953125,4335.7001953125,4338.10009765625
1788314400,4337.7998046875,4339.0,4334.60009765625,4335.7998046875
1788314460,4335.2998046875,4339.7001953125,4335.0,4338.89990234375
1788314520,4339.0,4341.89990234375,4338.7001953125,4341.60009765625
1788314580,4341.7998046875,4343.7001953125,4341.2001953125,4343.0
1788314640,4342.2998046875,4344.0,4341.60009765625,4342.89990234375
1788314700,4343.2001953125,4343.5,4342.0,4342.89990234375
1788314760,4343.10009765625,4347.89990234375,4343.0,4347.0
1788314820,4347.0,4349.0,4346.60009765625,4347.39990234375
1788314880,4347.5,4347.7998046875,4345.2998046875,4345.7001953125
1788314940,4345.60009765625,4345.60009765625,4338.7001953125,4339.7998046875
1788315000,4339.89990234375,4340.2001953125,4337.5,4337.60009765625
1788315060,4337.2998046875,4340.7998046875,4336.39990234375,4338.89990234375
1788315120,4338.7998046875,4340.5,4338.39990234375,4340.2001953125
1788315180,4340.10009765625,4342.0,4339.7998046875,4341.60009765625
1788315240,4341.7001953125,4343.7998046875,4341.7001953125,4343.2998046875
1788315300,4343.39990234375,4345.0,4343.2998046875,4344.7001953125
1788315360,4345.10009765625,4347.2998046875,4344.60009765625,4347.10009765625
1788315420,4347.2001953125,4347.89990234375,4345.89990234375,4347.0
1788315480,4347.2001953125,4348.0,4346.2001953125,4347.60009765625
1788315540,4347.7998046875,4348.10009765625,4347.2001953125,4347.2998046875
1788315600,4347.5,4352.10009765625,4347.2998046875,4351.7001953125
1788315660,4351.7998046875,4353.60009765625,4349.5,4350.10009765625
1788315720,4350.2001953125,4351.2001953125,4347.39990234375,4348.7998046875
1788315780,4349.2001953125,4351.7001953125,4349.2001953125,4350.60009765625
1788315840,4350.5,4351.60009765625,4350.0,4350.39990234375
1788315900,4350.39990234375,4352.0,4349.89990234375,4349.89990234375
1788315960,4350.0,4350.0,4348.89990234375,4349.7001953125
1788316020,4349.5,4352.2998046875,4349.5,4351.5
1788316080,4351.5,4353.0,4350.2998046875,4350.7998046875
1788316140,4350.60009765625,4352.0,4350.2001953125,4351.7001953125
1788316200,4352.10009765625,4352.2998046875,4346.7001953125,4347.5
1788316260,4348.0,4351.2998046875,4347.7001953125,4351.2998046875
1788316320,4351.7001953125,4353.39990234375,4350.89990234375,4352.7001953125
1788316380,4352.5,4353.7001953125,4352.39990234375,4353.60009765625
1788316440,4353.89990234375,4356.10009765625,4353.2998046875,4355.2001953125
1788316500,4355.0,4356.39990234375,4353.7001953125,4356.10009765625
1788316560,4356.2001953125,4357.39990234375,4356.0,4356.39990234375
1788316620,4356.2001953125,4360.89990234375,4356.0,4360.60009765625
